company_name,ticker,start_date,end_date,book_value,book_to_share_value,earnings_per_share,debt_ratio,current_ratio,dividend_yield_ratio,start_open,start_close,start_high,end_open,end_close,end_high
"schneider national, inc.",SNDR,2023-10-01,2023-12-31,2956800000.0,-7392.0,-68.5,0.35118054946019484,1.8325635103926097,1.7272400143936668,27.79,27.65,27.69,25.68,25.41,25.45
"schneider national, inc.",SNDR,2023-07-01,2023-09-30,2957100000.0,16.71622385528547,0.20124364047484455,0.3543872672095714,1.8784801834261382,0.0076295764531367416,28.97,28.5,28.72,27.79,27.65,27.69
"schneider national, inc.",SNDR,2023-04-01,2023-06-30,2948400000.0,16.554744525547445,0.4351487928130264,0.3379143088116411,2.1829658306682376,-0.011392705707531007,26.17,26.11,26.75,28.86,28.43,28.96
"schneider national, inc.",SNDR,2023-01-01,2023-03-31,2918800000.0,16.37934904601571,0.5499438832772167,0.3471268481445859,2.0499624906226557,-0.005332036582036582,23.68,23.28,23.4,26.17,25.955,26.02
"schneider national, inc.",SNDR,2022-10-01,2022-12-31,2837200000.0,,,0.34296697698114953,2.1201130475741876,,20.46,20.26,20.3,23.68,23.28,23.4
"schneider national, inc.",SNDR,2022-07-01,2022-09-30,2737900000.0,15.381460674157303,0.7067415730337079,0.3641515130402471,1.9181421955870335,-0.003720012146978439,22.2,22.0,22.38,21.18,21.02,21.07
"schneider national, inc.",SNDR,2022-04-01,2022-06-30,2623800000.0,14.740449438202248,0.7292134831460674,0.3785556950332773,2.0004131662305467,-0.002946715693182838,26.31,25.23,25.5,22.49,22.05,22.42
"schneider national, inc.",SNDR,2022-01-01,2022-03-31,2504900000.0,14.096229600450197,0.518289251547552,0.3870454656682817,1.924920787987326,-0.015158007775190637,27.25,26.825,26.87,26.35,25.96,26.35
"schneider national, inc.",SNDR,2021-10-01,2021-12-31,2423800000.0,24238.0,1341.0,0.3844004774845706,1.8088959721819762,-22.764578833693307,23.15,22.72,22.74,27.25,26.825,26.87
"schneider national, inc.",SNDR,2021-07-01,2021-09-30,2299100000.0,12.938097917839055,0.6190208216094542,0.405932663238676,2.0325418994413407,-0.003243642332312702,21.86,21.75,21.77,23.56,23.04,23.18
"schneider national, inc.",SNDR,2021-04-01,2021-06-30,2198400000.0,12.378378378378379,0.5996621621621622,0.41652953978448964,1.943432939541348,-0.002816432947437314,25.19,24.64,24.97,21.71,21.535,21.89
"schneider national, inc.",SNDR,2021-01-01,2021-03-31,2099900000.0,11.837091319052988,0.3089064261555806,0.41884150222788036,2.0013491230700047,-0.0034238208087229095,20.58,20.4,20.7,25.04,25.01,25.33
"schneider national, inc.",SNDR,2020-10-01,2020-12-31,2055500000.0,20555.0,769.0,0.4154200557419942,2.283389450056117,-145.80183048149624,25.13,24.58,24.73,20.57,20.4574,20.49
"schneider national, inc.",SNDR,2020-07-01,2020-09-30,2342500000.0,13.212069937958264,0.25098702763677383,0.3921268424330496,3.064266356949284,-0.009771274842060347,24.07,24.05,24.67,25.43,25.12,25.12
"schneider national, inc.",SNDR,2020-04-01,2020-06-30,2305800000.0,13.012415349887133,0.26241534988713316,0.38962861000079413,3.148486105350477,-0.003475109896637757,19.0,18.91,19.34,23.92,23.78,24.13
"schneider national, inc.",SNDR,2020-01-01,2020-03-31,2268500000.0,12.809147374364766,0.24731789949181254,0.3893509919513311,3.0747998314369998,-0.009428436586126398,21.44,21.44,21.82,17.94,17.75,19.0
"schneider national, inc.",SNDR,2019-10-01,2019-12-31,2236400000.0,,,0.3889784432119341,3.0217110920034393,,21.53,21.3552,21.72,21.67,21.34,21.48
"schneider national, inc.",SNDR,2019-07-01,2019-09-30,2192200000.0,12.378317334839075,0.11123658949745906,0.4277734273035761,2.1872852233676974,-0.003986153296156438,17.99,17.99,18.24,21.7,21.1654,21.34
"schneider national, inc.",SNDR,2019-04-01,2019-06-30,2185400000.0,12.339920948616601,0.19480519480519481,0.4385901816220104,1.9793600221637346,,,,,17.99,17.99,18.24
"schneider national, inc.",SNDR,2019-01-01,2019-03-31,2160000000.0,12.203389830508474,0.20847457627118643,0.4420623030428269,2.0990312163616793,,,,,,,
"schneider national, inc.",SNDR,2018-10-01,2018-12-31,2132300000.0,,,0.41169816526417435,2.5340604668962876,,,,,,,
"schneider national, inc.",SNDR,2018-07-01,2018-09-30,2053200000.0,11.6,0.39943502824858756,0.4286986282311695,2.3368043087971273,,,,,,,
"schneider national, inc.",SNDR,2018-04-01,2018-06-30,1992500000.0,11.257062146892656,0.37175141242937854,0.42963874735214974,2.409090909090909,,,,,,,
"schneider national, inc.",SNDR,2018-01-01,2018-03-31,1934400000.0,10.934991520633126,0.26907857546636516,0.43319268635724334,2.421351735335904,,,,,,,
"schneider national, inc.",SNDR,2017-07-01,2017-09-30,1616800000.0,9.139626907857547,0.20859242509892595,0.5104759597916919,2.1212242448489698,,,,,,,
"schneider national, inc.",SNDR,2017-04-01,2017-06-30,1586497000.0,9.095634775030959,0.2665917534284273,0.509920082688207,2.237988931940845,,,,,,,
