company_name,ticker,start_date,end_date,book_value,book_to_share_value,earnings_per_share,debt_ratio,current_ratio,dividend_yield_ratio,start_open,start_close,start_high,end_open,end_close,end_high
sierra bancorp,BSRR,2023-10-01,2023-12-31,338097000.0,-6027.758958816188,-112.14120164022107,0.9093524878954603,1.0996835806919358,52.08419678022103,19.25,18.91,18.96,22.95,22.4,22.55
sierra bancorp,BSRR,2023-07-01,2023-09-30,308859000.0,21.179195251061294,0.6778379294653577,0.9173926416466963,1.090045804384288,-0.167672721808698,17.06,16.88,16.97,19.25,18.91,18.96
sierra bancorp,BSRR,2023-04-01,2023-06-30,309592000.0,21.009845022601098,0.6731331971729899,0.9177155590449975,-12.152965838910566,0.19996255126112353,17.16,17.1,17.22,17.08,17.0,17.01
sierra bancorp,BSRR,2023-01-01,2023-03-31,307010000.0,20.50582687153658,0.5844304261292632,0.9168891906407824,-12.032129246604345,0.2487995970968595,21.29,21.1299,21.24,17.7,17.05,17.13
sierra bancorp,BSRR,2022-10-01,2022-12-31,303582000.0,-24313.79144641999,-569.6780394041326,0.9158724044571426,1.0918551483082644,-279.51980486861197,20.17,19.62,19.75,21.29,21.1299,21.24
sierra bancorp,BSRR,2022-07-01,2022-09-30,295072000.0,19.731314374004942,0.6643483905817532,0.9164643663075134,1.0911498981995955,0.3984636780782922,21.47,21.33,21.73,19.98,19.89,20.05
sierra bancorp,BSRR,2022-04-01,2022-06-30,299047000.0,20.027657933948717,0.6164066639159196,0.9119578641802843,-11.35819787525038,-0.0189779587564489,25.08,24.85,24.98,21.78,21.59,21.71
sierra bancorp,BSRR,2022-01-01,2022-03-31,325691000.0,21.682178806958568,0.4931051162701521,0.9047367919191636,-10.49723203895717,0.18343954618574743,27.51,26.985,27.11,25.53,24.8,24.99
sierra bancorp,BSRR,2021-10-01,2021-12-31,362494000.0,-65669.20289855072,-1742.9347826086957,0.8924673703520661,1.1204891441639078,242.09285487232015,24.62,24.24,24.28,27.51,26.985,27.11
sierra bancorp,BSRR,2021-07-01,2021-09-30,364507000.0,23.890557263255186,0.6950740583221208,0.894122964302551,1.1184144015135962,0.28989480924611644,25.4,25.4,25.45,24.27,24.27,24.58
sierra bancorp,BSRR,2021-04-01,2021-06-30,357729000.0,23.46733712515165,0.7680551005405644,0.8906712248720068,-9.146722798543031,-0.16420254479748908,26.85,26.475,26.8,25.96,25.4,25.44
sierra bancorp,BSRR,2021-01-01,2021-03-31,347981000.0,22.858882704537407,0.7277141642815711,0.8953766900368216,-9.558099436463484,0.27546001443851553,23.99,23.45,23.92,26.88,25.6,26.84
sierra bancorp,BSRR,2020-10-01,2020-12-31,343896000.0,217380.53097345133,5675.726927939318,0.8932246047649889,1.11953924540973,674.7331761159195,16.64,16.625,16.79,23.79,23.58,23.62
sierra bancorp,BSRR,2020-07-01,2020-09-30,336247000.0,22.13194137922092,0.6815711455621392,0.8949102674131725,1.1174304691917325,0.2647833756537053,17.93,17.93,18.88,16.565,16.27,16.7
sierra bancorp,BSRR,2020-04-01,2020-06-30,327433000.0,21.553239528922894,0.5465440191081742,0.8947175666968056,-9.498260712878665,1.6193416602931228,17.29,16.72,17.58,18.0,17.81,18.13
