company_name,ticker,start_date,end_date,book_value,book_to_share_value,earnings_per_share,debt_ratio,current_ratio,dividend_yield_ratio,start_open,start_close,start_high,end_open,end_close,end_high
international business machines corp,IBM,2023-10-01,2023-12-31,22613000000.0,20366.21907758041,2961.311118696519,0.83279478856264,0.9644217806693629,-10.243217882986528,142.0,139.61,140.3,163.75,162.83,163.55
international business machines corp,IBM,2023-07-01,2023-09-30,23156000000.0,25.368098159509202,1.866783523225241,0.8209416877382637,0.9052146637914135,-0.025474799176919975,134.69,133.425,133.81,142.0,139.61,140.3
international business machines corp,IBM,2023-04-01,2023-06-30,22271000000.0,24.476316078689965,1.739751621057259,0.8315521166602377,1.0598222249561713,-0.023173937642397162,129.47,129.42,131.09,131.75,131.69,134.06
international business machines corp,IBM,2023-01-01,2023-03-31,21673000000.0,23.882093663911846,1.0214876033057851,0.8378218607122279,1.1609718323492402,0.044754569250992145,140.54,139.45,140.89,130.16,129.1,129.22
international business machines corp,IBM,2022-10-01,2022-12-31,22021000000.0,20692.73344045706,2546.5377423204504,0.8269374346722413,0.924234248531979,-22.028378771089486,121.66,118.61,118.81,140.54,139.45,140.89
international business machines corp,IBM,2022-07-01,2022-09-30,20147000000.0,22.2840393761752,-3.5350071894701913,0.8399125943583632,0.9518479616621808,0.005650018458047678,139.58,139.28,141.19,121.85,120.57,121.63
international business machines corp,IBM,2022-04-01,2022-06-30,19477000000.0,21.6051026067665,1.5440931780366056,0.8472428099730986,0.8760206004270821,-0.03560637072307748,130.72,130.0,130.02,142.74,139.5,140.71
international business machines corp,IBM,2022-01-01,2022-03-31,19113000000.0,21.25319693094629,0.8150783943066829,0.8565897580191334,0.9199553676297862,0.011448156458138261,133.75,133.33,133.91,132.01,131.39,132.13
international business machines corp,IBM,2021-10-01,2021-12-31,18996000000.0,27499.70684930317,3377.38555903476,0.8560919993030356,0.8786400547309557,-27.83639068312281,140.0,138.5,138.93,133.75,133.33,133.91
international business machines corp,IBM,2021-07-01,2021-09-30,22356000000.0,24.920298740385686,1.2596143127856427,0.8449803763850944,0.8363194909578031,-0.013425899018513784,145.13,144.71,146.59,137.73,136.44,139.18
international business machines corp,IBM,2021-04-01,2021-06-30,22067000000.0,24.655865921787708,1.4804469273743017,0.8496941708556405,0.8404522613065326,-0.026002111062482302,134.54,132.71,133.26,145.26,145.1,145.55
international business machines corp,IBM,2021-01-01,2021-03-31,21513000000.0,24.07452999104745,1.0687108325872874,0.8552570494318067,0.9314761096820098,-0.052097694808082295,124.22,123.99,125.88,135.86,134.02,134.72
international business machines corp,IBM,2020-10-01,2020-12-31,20727000000.0,27684.762094302096,1811.1901095128887,0.8671099114578992,0.9823421706087436,-69.24922972325514,121.38,120.8,121.67,123.8,123.63,124.34
international business machines corp,IBM,2020-07-01,2020-09-30,21334000000.0,23.933138882656497,1.9048687457931344,0.8615825807121353,1.0487458215987155,-0.0158970741533848,119.19,119.0,120.77,121.41,120.21,120.94
international business machines corp,IBM,2020-04-01,2020-06-30,20688000000.0,23.26062514054419,1.5302451090622893,0.8658365758754863,1.039305967431455,-0.016303125702720935,112.0,110.17,110.93,117.98,117.37,119.75
international business machines corp,IBM,2020-01-01,2020-03-31,20128000000.0,22.666666666666668,1.3231981981981982,0.8687900497382711,0.9571706045779755,-0.0009771712405078437,132.53,132.4,134.04,108.09,107.81,112.93
international business machines corp,IBM,2019-10-01,2019-12-31,20984000000.0,-323353.10886817164,-56552.89313506433,0.8621160947787576,1.019071112172091,608.4252139835498,143.73,143.73,145.42,135.2,132.5,132.81
international business machines corp,IBM,2019-07-01,2019-09-30,18096000000.0,20.424379232505643,1.8871331828442437,0.8790536024595642,1.0871214281640336,-0.06660258092535315,138.57,137.84,137.9,144.41,142.38,143.24
international business machines corp,IBM,2019-04-01,2019-06-30,17776000000.0,20.05641430666817,2.8184587611418257,0.885058065851072,1.8303463908762485,,,,,138.57,137.84,137.9
international business machines corp,IBM,2019-01-01,2019-03-31,16606000000.0,18.66720386606223,1.788481353179875,0.8731649939660572,1.3558951403359831,,,,,,,
international business machines corp,IBM,2018-10-01,2018-12-31,16930000000.0,-4723.206959881198,-544.2986874617966,0.8627838744711547,1.2856358071520129,,,,,,,
international business machines corp,IBM,2018-07-01,2018-09-30,19919000000.0,21.861315632961727,2.9566938257542494,0.8367161242724813,1.3105480419314541,,,,,,,
international business machines corp,IBM,2018-04-01,2018-06-30,18648000000.0,20.378892793903518,2.6271374022170773,0.8466724770189604,1.3203261666948818,,,,,,,
international business machines corp,IBM,2018-01-01,2018-03-31,18290000000.0,19.865746610987806,1.8236516435127679,0.8540128507004031,1.3746956594744355,,,,,,,
